,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
32,3953267.0,3706183.0,4576701.0,3843349.0,3808557.0,4372466.0,4728774.0,3477210.0,3126196.0,3235487.0,2649570.0,3496519.0,3648368.0,3414517.0,2849088.0,2999704.0,2958884.0,2844093.0,2615355.0,2685649.0,2717181.0,2791963.0,2219936.0,4280204.0,1356142.0,1188535.0,73905.0,566916.0,2064860.0,899748.0,973962.0,586066.0,0.0,1238711.0,1356556.0,1456326.0,5029356.0,4152954.0,4091615.0,3776747.0,4531534.0,3608607.0,4548976.0,4371015.0,4494632.0,3961008.0,4873752.0,4493949.0,4203117.0,4540000.0,4334966.0,4330564.0,4069181.0,3894466.0,3159010.0,4300266.0,3958653.0,3668258.0,3696046.0,2927530.0,3898156.0,3417134.0,3461329.0,3613081.0,2959478.0
33,2712996.0,2465912.0,3336430.0,2603078.0,2568286.0,3132195.0,3488503.0,2236940.0,1885925.0,1995217.0,1409299.0,2256248.0,2408016.0,2174246.0,2099852.0,1759434.0,1718613.0,1603823.0,1928431.0,1840063.0,1967946.0,2077699.0,1470701.0,3039933.0,1251565.0,1082994.0,1173361.0,1137593.0,824589.0,1269330.0,1262385.0,1119166.0,1239752.0,0.0,1357948.0,1066950.0,3789085.0,3178143.0,3310279.0,2536476.0,3433313.0,2368336.0,3308705.0,3266506.0,3396411.0,2997915.0,4076825.0,3395728.0,2962846.0,3317523.0,3148009.0,3533637.0,3094370.0,2654195.0,1918739.0,3314682.0,2893153.0,2609962.0,2824896.0,2073547.0,3009992.0,2667899.0,2573165.0,2724917.0,2242465.0
34,3896176.0,3688103.0,4440695.0,3716815.0,3682023.0,4236460.0,4592768.0,3370403.0,2980261.0,2673678.0,2685553.0,3321267.0,3521835.0,3098537.0,3471653.0,2788105.0,2994867.0,2880077.0,3204685.0,3116317.0,3339747.0,3408982.0,2801984.0,4171515.0,2460952.0,2293345.0,1289966.0,1822738.0,2100843.0,463261.0,419722.0,1841888.0,1356358.0,1341955.0,0.0,461090.0,4893350.0,4418130.0,4550266.0,3809449.0,4621206.0,3472601.0,4412970.0,4454400.0,4584305.0,4237901.0,5316811.0,4583622.0,4067111.0,4505417.0,4335902.0,4773623.0,4334357.0,3926972.0,3158726.0,4554668.0,4133139.0,3849948.0,4064882.0,3336335.0,4249978.0,4039700.0,3813152.0,3964904.0,3614266.0
35,3536555.0,3328482.0,4081074.0,3357194.0,3326430.0,3876839.0,4233147.0,3010782.0,2620640.0,2314057.0,2328429.0,2961647.0,3162214.0,2738916.0,3217823.0,2428484.0,2607326.0,2505943.0,2950855.0,2862486.0,3085916.0,3309082.0,2714452.0,3811894.0,2186171.0,2018565.0,1390119.0,1779580.0,1847013.0,740698.0,697159.0,1798731.0,1456511.0,1067174.0,462066.0,0.0,4533729.0,4058509.0,4190645.0,3449828.0,4261585.0,3112980.0,4053349.0,4094779.0,4224684.0,3878280.0,4957190.0,4224001.0,3707490.0,4145796.0,3976282.0,4414002.0,3974736.0,3567351.0,2799105.0,4195047.0,3773518.0,3490327.0,3705261.0,2976714.0,3890358.0,3785869.0,3453531.0,3605283.0,3360436.0
36,1236470.0,1601803.0,688639.0,1195882.0,1240908.0,693985.0,395416.0,1709809.0,1904824.0,2223097.0,2386835.0,1603316.0,1533626.0,1806476.0,2985342.0,2102547.0,2362636.0,2491246.0,2741019.0,2654326.0,2891525.0,3146453.0,3270896.0,951043.0,4243681.0,4239191.0,4955760.0,4816468.0,3182796.0,4990400.0,4983455.0,4798041.0,5022152.0,3786293.0,4892916.0,4533643.0,0.0,1562849.0,2102956.0,1572975.0,1155414.0,1428424.0,495527.0,1254029.0,1129486.0,1731306.0,2417687.0,1142909.0,907232.0,882797.0,1129206.0,1955071.0,1657842.0,1477485.0,2097134.0,1476912.0,1482444.0,1768531.0,1981524.0,2490479.0,1909498.0,2533079.0,2132296.0,2113896.0,2986753.0
37,775982.0,865496.0,873832.0,1110721.0,1214837.0,1049293.0,1180767.0,1077254.0,1467304.0,1840934.0,1776548.0,1212114.0,995306.0,1424313.0,1527766.0,1659623.0,1529437.0,1658047.0,1582850.0,1582687.0,1510285.0,1687615.0,2011953.0,789506.0,2985138.0,3101401.0,4176823.0,3737132.0,2460777.0,4383423.0,4376478.0,3718706.0,4153169.0,3179316.0,4415445.0,4056172.0,1556707.0,0.0,609457.0,704839.0,475505.0,1109343.0,1377352.0,342586.0,438602.0,192230.0,1240816.0,437919.0,908998.0,642090.0,486629.0,720864.0,118767.0,584587.0,1263935.0,209752.0,313012.0,576388.0,519533.0,1333207.0,370423.0,1041734.0,730510.0,651905.0,1524762.0
38,1344810.0,1219625.0,1415432.0,1570570.0,1650368.0,1552032.0,1722367.0,1380672.0,1701238.0,2201528.0,1910280.0,1577031.0,1361190.0,1784907.0,1386908.0,1872389.0,1643004.0,1783069.0,1688804.0,1627814.0,1447682.0,1402437.0,1949351.0,1316098.0,2843060.0,3016739.0,4163924.0,3646772.0,2659840.0,4517156.0,4510211.0,3628345.0,4140269.0,3313048.0,4549177.0,4189904.0,2098306.0,609523.0,0.0,1060381.0,990668.0,1481353.0,1983195.0,845325.0,1033222.0,425209.0,783078.0,1035231.0,1435590.0,1141239.0,989368.0,239890.0,443386.0,1044436.0,1476701.0,572331.0,773269.0,783391.0,497125.0,1378333.0,304439.0,707595.0,775637.0,629402.0,1287016.0
39,337072.0,170200.0,970649.0,562832.0,590156.0,851152.0,1174690.0,381958.0,772008.0,1145638.0,1133867.0,516818.0,300977.0,729017.0,1490529.0,969732.0,886756.0,1015366.0,1254784.0,1168091.0,1396712.0,1651640.0,1784661.0,645219.0,2757446.0,2752956.0,3706102.0,3388687.0,1818096.0,3740742.0,3733797.0,3370260.0,3772494.0,2536635.0,3750473.0,3391200.0,1572743.0,706188.0,1061024.0,0.0,905404.0,421140.0,1092364.0,738598.0,868502.0,666058.0,1744969.0,867819.0,630151.0,789615.0,620100.0,1201781.0,762514.0,126286.0,621254.0,817147.0,397265.0,278105.0,669973.0,1004244.0,760737.0,1221528.0,688798.0,724841.0,1499353.0
40,773356.0,1066037.0,470795.0,1073377.0,1177492.0,785762.0,777730.0,1199642.0,1589692.0,1957032.0,2030094.0,1328211.0,1112370.0,1540410.0,1981356.0,1787415.0,1782983.0,1911593.0,1958821.0,1958658.0,1963875.0,2141205.0,2465544.0,686804.0,3438728.0,3477372.0,4552794.0,4113103.0,2714323.0,4636969.0,4630024.0,4094676.0,4529139.0,3432862.0,4626851.0,4267578.0,1153669.0,477364.0,992860.0,905380.0,0.0,1198223.0,1038558.0,168544.0,38368.0,645820.0,1307592.0,40376.0,806296.0,335245.0,360074.0,844976.0,572357.0,788953.0,1517481.0,366817.0,576733.0,862820.0,973124.0,1709177.0,824013.0,1495324.0,1184100.0,1105496.0,1978352.0
41,435550.0,316054.0,975838.0,284029.0,248874.0,771603.0,1127912.0,315661.0,485103.0,803377.0,967115.0,183596.0,181931.0,386756.0,1805415.0,682827.0,994388.0,1122998.0,1414943.0,1328250.0,1711599.0,1966527.0,1944821.0,706659.0,2917606.0,2913115.0,3536040.0,3396748.0,1763076.0,3570680.0,3563735.0,3378321.0,3602432.0,2366573.0,3473196.0,3113923.0,1428493.0,1109675.0,1482342.0,421342.0,1199804.0,0.0,948113.0,1032998.0,1162903.0,1087376.0,2166287.0,1162220.0,602254.0,1092081.0,914500.0,1623099.0,1183832.0,529773.0,770761.0,1220633.0,800752.0,699424.0,1091291.0,1164403.0,1182055.0,1567215.0,1086119.0,1146159.0,1814239.0
42,755413.0,1120747.0,585426.0,714826.0,759852.0,376037.0,397609.0,1228753.0,1423768.0,1742041.0,1905779.0,1122260.0,1053281.0,1325420.0,2582424.0,1621491.0,1881580.0,2010190.0,2259963.0,2173270.0,2488607.0,2743535.0,2789840.0,688564.0,3762625.0,3758135.0,4474704.0,4335412.0,2701740.0,4509344.0,4502399.0,4316985.0,4541096.0,3305237.0,4411860.0,4052587.0,492585.0,1377056.0,1984071.0,1091919.0,1036528.0,947368.0,0.0,1042039.0,1010601.0,1545512.0,2298802.0,1024024.0,584159.0,787900.0,917546.0,1836186.0,1472049.0,1062064.0,1616078.0,1316062.0,1270785.0,1370001.0,1761868.0,2009423.0,1723705.0,2313423.0,1780693.0,1816736.0,2591248.0
43,608314.0,900995.0,567496.0,908335.0,1012450.0,713324.0,874431.0,1034600.0,1424650.0,1791989.0,1865052.0,1163169.0,946362.0,1375368.0,1844701.0,1622373.0,1617941.0,1746551.0,1797438.0,1797275.0,1824431.0,2004549.0,2252257.0,521762.0,3298087.0,3315989.0,4391411.0,3951720.0,2549281.0,4471927.0,4464982.0,3933293.0,4367756.0,3267820.0,4461809.0,4102536.0,1250370.0,340709.0,849884.0,740338.0,169168.0,1033181.0,1041382.0,0.0,132267.0,509165.0,1323003.0,131584.0,641254.0,335755.0,195032.0,860388.0,435702.0,623911.0,1352439.0,280595.0,415350.0,701437.0,836468.0,1547795.0,687358.0,1358669.0,1047445.0,968840.0,1841697.0
44,736629.0,1029310.0,441783.0,1036650.0,1140765.0,756750.0,748718.0,1162915.0,1552965.0,1920304.0,1993367.0,1291484.0,1074677.0,1503683.0,1944629.0,1750688.0,1746256.0,1874866.0,1922094.0,1921931.0,1927148.0,2104478.0,2428816.0,650077.0,3402001.0,3440645.0,4516067.0,4076376.0,2677596.0,4600242.0,4593297.0,4057949.0,4492412.0,3396135.0,4590124.0,4230851.0,1124657.0,440637.0,1032940.0,868653.0,38395.0,1161496.0,1009546.0,131817.0,0.0,609093.0,1347671.0,15779.0,769569.0,292414.0,323347.0,885055.0,535630.0,752226.0,1480754.0,375137.0,540006.0,826093.0,936397.0,1672450.0,787286.0,1458597.0,1147373.0,1068768.0,1941625.0
45,910844.0,827718.0,1043376.0,1136605.0,1240720.0,1218836.0,1350310.0,988765.0,1309331.0,1809622.0,1597407.0,1185124.0,969283.0,1393000.0,1335937.0,1480482.0,1350297.0,1478907.0,1391022.0,1390859.0,1318456.0,1495786.0,1820125.0,982902.0,2793310.0,2909573.0,3984995.0,3545304.0,2281636.0,4204283.0,4197338.0,3526877.0,3961340.0,3000175.0,4236304.0,3877031.0,1726250.0,194092.0,441746.0,668474.0,645047.0,1089446.0,1546885.0,512129.0,608145.0,0.0,1079259.0,607462.0,1102394.0,811633.0,656172.0,536071.0,110319.0,610471.0,1084794.0,349946.0,339304.0,397247.0,327705.0,1141378.0,178594.0,849905.0,538682.0,460076.0,1332934.0
46,1879609.0,1906387.0,1730079.0,2215274.0,2319389.0,2045046.0,2037014.0,2067434.0,2388000.0,2888290.0,2676076.0,2263793.0,2047952.0,2471669.0,2168064.0,2559151.0,2428965.0,2557575.0,2469960.0,2459761.0,2228838.0,2183593.0,2730506.0,1793056.0,3624216.0,3797895.0,4945079.0,4427928.0,3360305.0,5282951.0,5276007.0,4409501.0,4921425.0,4078844.0,5314973.0,4955700.0,2412953.0,1255737.0,783844.0,1747143.0,1305315.0,2168115.0,2297843.0,1322283.0,1347869.0,1079254.0,0.0,1349878.0,1912548.0,1590260.0,1466326.0,547674.0,1097431.0,1689140.0,2163463.0,1038683.0,1417973.0,1475916.0,1260831.0,2210280.0,1042835.0,1488751.0,1607584.0,1393108.0,2068171.0
47,735647.0,1028327.0,455398.0,1035667.0,1139782.0,770365.0,762333.0,1161932.0,1551982.0,1919322.0,1992384.0,1290501.0,1073694.0,1502700.0,1943646.0,1749705.0,1745273.0,1873883.0,1921111.0,1920948.0,1926166.0,2103495.0,2427834.0,649094.0,3401018.0,3439662.0,4515084.0,4075393.0,2676613.0,4599259.0,4592314.0,4056966.0,4491429.0,3395152.0,4589141.0,4229868.0,1138272.0,439654.0,1033915.0,867670.0,39369.0,1160513.0,1023161.0,130834.0,15725.0,608110.0,1348646.0,0.0,768586.0,297535.0,322364.0,886030.0,534647.0,751243.0,1479771.0,374154.0,539023.0,825110.0,935414.0,1671468.0,786304.0,1457614.0,1146391.0,1067786.0,1940642.0
48,306918.0,666390.0,385074.0,459976.0,564091.0,219102.0,578008.0,774396.0,1078616.0,1396890.0,1560628.0,777109.0,686158.0,980269.0,2121905.0,1276340.0,1427223.0,1555833.0,1805605.0,1718912.0,2028088.0,2283016.0,2335483.0,123355.0,3308268.0,3303778.0,4129553.0,3939509.0,2356589.0,4164193.0,4157248.0,3921082.0,4195945.0,2960086.0,4066709.0,3707436.0,907872.0,910898.0,1439928.0,631400.0,807700.0,602217.0,583476.0,640893.0,770798.0,1100090.0,1913048.0,770115.0,0.0,501316.0,522396.0,1450432.0,1026627.0,601545.0,1161721.0,870640.0,797961.0,909481.0,1301349.0,1555066.0,1278283.0,1852904.0,1320174.0,1356217.0,2130728.0
49,659257.0,951938.0,203482.0,950953.0,1055069.0,460837.0,504807.0,1085542.0,1475592.0,1842932.0,1915994.0,1214112.0,998271.0,1426311.0,2089602.0,1673316.0,1668884.0,1797494.0,1968792.0,1950218.0,1995785.0,2250713.0,2423610.0,369727.0,3469440.0,3487343.0,4488229.0,4123074.0,2600223.0,4522870.0,4515925.0,4104647.0,4539110.0,3318762.0,4512751.0,4153479.0,880746.0,643814.0,1147601.0,791281.0,337337.0,1093195.0,788896.0,336956.0,294737.0,812270.0,1652972.0,299752.0,502559.0,0.0,233466.0,1190356.0,738807.0,674853.0,1403381.0,578314.0,586704.0,872791.0,1085785.0,1719148.0,990463.0,1637339.0,1236556.0,1218156.0,2091013.0
50,488813.0,781494.0,451406.0,788834.0,892949.0,591694.0,749266.0,915099.0,1305149.0,1672489.0,1745551.0,1043668.0,826861.0,1255867.0,1883552.0,1502872.0,1498440.0,1627050.0,1762742.0,1762579.0,1789735.0,2044663.0,2217560.0,402261.0,3263390.0,3281293.0,4356715.0,3917024.0,2429780.0,4352426.0,4345481.0,3898597.0,4333060.0,3148319.0,4342308.0,3983035.0,1120670.0,486925.0,995220.0,620837.0,362990.0,913680.0,919752.0,196184.0,326089.0,655381.0,1468338.0,325406.0,521753.0,234064.0,0.0,1005722.0,581918.0,504410.0,1232938.0,425930.0,380654.0,666741.0,879735.0,1513098.0,833574.0,1431289.0,1030506.0,1012106.0,1884963.0
51,1443894.0,1360767.0,1267587.0,1669654.0,1773769.0,1582555.0,1574522.0,1521814.0,1842380.0,2342671.0,2130456.0,1718173.0,1505540.0,1926049.0,1622444.0,2013531.0,1883346.0,2011956.0,1924340.0,1914141.0,1683218.0,1637973.0,2184887.0,1330565.0,3078597.0,3252275.0,4399460.0,3882308.0,2814685.0,4737332.0,4730387.0,3863881.0,4375805.0,3533224.0,4769353.0,4410080.0,1950461.0,717948.0,238225.0,1201523.0,842824.0,1622495.0,1835351.0,859791.0,885378.0,533634.0,550163.0,887386.0,1450057.0,1127768.0,1003835.0,0.0,551811.0,1143520.0,1617843.0,576192.0,872353.0,930296.0,715211.0,1664661.0,497215.0,943131.0,1061964.0,847488.0,1522552.0
52,949346.0,924043.0,973027.0,1175106.0,1279222.0,1148488.0,1279963.0,1085090.0,1405656.0,1905947.0,1693732.0,1281449.0,1064642.0,1489325.0,1444950.0,1576807.0,1446622.0,1575232.0,1500035.0,1499871.0,1427469.0,1604799.0,1929137.0,912555.0,2902322.0,3018586.0,4094007.0,3654317.0,2377961.0,4300608.0,4293663.0,3635890.0,4070353.0,3096500.0,4332629.0,3973356.0,1655902.0,123744.0,442152.0,764799.0,574699.0,1185771.0,1476537.0,441781.0,537798.0,109414.0,1096747.0,537115.0,1032047.0,741286.0,585825.0,553559.0,0.0,648972.0,1181119.0,264988.0,377397.0,493572.0,436718.0,1250391.0,287607.0,958918.0,647694.0,569089.0,1441946.0
53,307085.0,287458.0,855275.0,532845.0,636658.0,818179.0,1096554.0,494260.0,884310.0,1257940.0,1251515.0,629120.0,412313.0,846276.0,1557420.0,1082034.0,1004404.0,1133014.0,1367476.0,1280783.0,1463603.0,1718531.0,1902310.0,529844.0,2870138.0,2870605.0,3818794.0,3506336.0,1930788.0,3853434.0,3846489.0,3482952.0,3890142.0,2649327.0,3862775.0,3503503.0,1467959.0,583282.0,1041776.0,126801.0,790029.0,531306.0,1062377.0,623223.0,753128.0,606955.0,1685865.0,752444.0,600164.0,674240.0,504725.0,1142677.0,647170.0,0.0,733946.0,694241.0,274359.0,344996.0,736864.0,1116936.0,778624.0,1288418.0,755688.0,791732.0,1566243.0
54,862405.0,551738.0,1500071.0,971018.0,940254.0,1383600.0,1707138.0,467394.0,362126.0,758759.0,515824.0,652026.0,621116.0,660892.0,1089130.0,419333.0,268714.0,397324.0,751245.0,664552.0,1044619.0,1250241.0,1281123.0,1189342.0,2126110.0,2121620.0,3088059.0,2830898.0,1200053.0,3122700.0,3115755.0,2812471.0,3154451.0,1918592.0,3154721.0,2795448.0,2099322.0,1263969.0,1478706.0,622302.0,1519138.0,736276.0,1618942.0,1352332.0,1482237.0,1083740.0,2162651.0,1481554.0,1162599.0,1403349.0,1233834.0,1619463.0,1180196.0,740020.0,0.0,1400507.0,978978.0,695787.0,974047.0,500705.0,1178419.0,1245363.0,764268.0,873780.0,1223415.0
55,836901.0,977757.0,789074.0,1136922.0,1240735.0,986283.0,1096009.0,1189515.0,1579565.0,1953195.0,1911535.0,1324375.0,1108534.0,1536574.0,1676345.0,1777288.0,1664424.0,1793034.0,1731430.0,1731266.0,1658864.0,1836194.0,2160532.0,750349.0,3133717.0,3249980.0,4325402.0,3885711.0,2595764.0,4518410.0,4511465.0,3867285.0,4301748.0,3314303.0,4550432.0,4191159.0,1471947.0,223836.0,577290.0,817100.0,364310.0,1221604.0,1314341.0,279576.0,372003.0,350541.0,1038491.0,371320.0,869841.0,575490.0,423619.0,575875.0,265560.0,696848.0,1398922.0,0.0,425273.0,711360.0,668113.0,1481786.0,511187.0,1182498.0,879089.0,800484.0,1673341.0
56,577852.0,558386.0,802206.0,803612.0,907426.0,942493.0,1100065.0,770145.0,1160195.0,1533825.0,1488802.0,905005.0,689164.0,1117204.0,1505438.0,1357918.0,1241691.0,1370301.0,1384628.0,1384465.0,1411621.0,1666549.0,1839446.0,678511.0,2885276.0,2903179.0,3978601.0,3538910.0,2173031.0,4095677.0,4088732.0,3520483.0,3954946.0,2891570.0,4127699.0,3768426.0,1471460.0,314087.0,772733.0,397729.0,576397.0,802234.0,1270542.0,415878.0,539496.0,337912.0,1416822.0,538812.0,798003.0,584863.0,379830.0,873634.0,377974.0,277478.0,976189.0,425045.0,0.0,288627.0,501621.0,1134984.0,509582.0,1053175.0,652392.0,633992.0,1506849.0
57,613757.0,438217.0,1088705.0,839518.0,868961.0,1127838.0,1386555.0,599264.0,919831.0,1420121.0,1207907.0,795624.0,579783.0,1003500.0,1216250.0,1090982.0,960796.0,1089406.0,1095440.0,1095277.0,1122433.0,1377361.0,1550259.0,876743.0,2596089.0,2613991.0,3689413.0,3249722.0,1892136.0,3814782.0,3807837.0,3231296.0,3665758.0,2610675.0,3846804.0,3487531.0,1757959.0,575101.0,784089.0,278974.0,862897.0,699945.0,1369050.0,702378.0,825995.0,394873.0,1473783.0,825312.0,906837.0,871363.0,666329.0,930595.0,491328.0,345447.0,695294.0,711545.0,290016.0,0.0,393038.0,845797.0,483802.0,944592.0,414519.0,450562.0,1225074.0
58,1004956.0,829416.0,1302856.0,1230716.0,1260160.0,1443143.0,1600706.0,990463.0,1195445.0,1636525.0,1426165.0,1186822.0,970981.0,1394698.0,1017202.0,1366596.0,1158888.0,1298955.0,1143862.0,1143698.0,999721.0,1177051.0,1501390.0,1179161.0,2474574.0,2648253.0,3715963.0,3278286.0,2175725.0,4033040.0,4026095.0,3259859.0,3692308.0,2828933.0,4065062.0,3705789.0,1972120.0,519659.0,497437.0,670172.0,970615.0,1091144.0,1760248.0,837697.0,933713.0,327713.0,1279575.0,933030.0,1298036.0,1085514.0,880480.0,736387.0,435886.0,736645.0,973161.0,666971.0,504166.0,393182.0,0.0,894218.0,249761.0,560524.0,272318.0,132581.0,1014199.0
59,1256980.0,946313.0,1935347.0,1400748.0,1369984.0,1778175.0,2101713.0,861969.0,871079.0,1085558.0,698572.0,1081757.0,1015691.0,1161231.0,689282.0,746133.0,431295.0,571361.0,386573.0,296166.0,579987.0,850393.0,929366.0,1583917.0,1909614.0,1905124.0,2980546.0,2540855.0,1294500.0,3278012.0,3271067.0,2522428.0,2956891.0,2073905.0,3337469.0,2978196.0,2493897.0,1330959.0,1376448.0,1006681.0,1709539.0,1166006.0,2013517.0,1549020.0,1672637.0,1139013.0,2207300.0,1671954.0,1557174.0,1718005.0,1512972.0,1664112.0,1247186.0,1124399.0,504514.0,1478271.0,1136658.0,846263.0,891064.0,0.0,1076161.0,853525.0,639334.0,791086.0,823567.0
60,1083210.0,973372.0,1220408.0,1308970.0,1408144.0,1395868.0,1527343.0,1134419.0,1454985.0,1955276.0,1664028.0,1330778.0,1114937.0,1538654.0,1201578.0,1626136.0,1396751.0,1536817.0,1381724.0,1381561.0,1184097.0,1369427.0,1685766.0,1159934.0,2658950.0,2832629.0,3975697.0,3462662.0,2413587.0,4270903.0,4263958.0,3444235.0,3952043.0,3066796.0,4302925.0,3943652.0,1903282.0,371124.0,304482.0,814128.0,822079.0,1235100.0,1723927.0,689161.0,785177.0,179177.0,1043656.0,784494.0,1279426.0,988665.0,833204.0,500468.0,287351.0,782837.0,1230448.0,509939.0,511669.0,537138.0,250872.0,1132081.0,0.0,674585.0,529384.0,383149.0,1254006.0
61,1556710.0,1317699.0,1854610.0,1782471.0,1772781.0,1994898.0,2152470.0,1251193.0,1469877.0,1910957.0,1550063.0,1503438.0,1404915.0,1647953.0,682898.0,1641028.0,1282787.0,1475648.0,984794.0,1028104.0,743672.0,698427.0,1245340.0,1730916.0,2139050.0,2312729.0,3459913.0,2942762.0,2004085.0,3989229.0,3982284.0,2924335.0,3436259.0,2698211.0,4077846.0,3808172.0,2523874.0,1041771.0,706268.0,1221927.0,1492726.0,1568802.0,2312003.0,1359809.0,1455825.0,849825.0,1488405.0,1455143.0,1849790.0,1637268.0,1432234.0,945217.0,957998.0,1288400.0,1247593.0,1180587.0,1055921.0,944937.0,561243.0,853165.0,673240.0,0.0,539020.0,488235.0,583005.0
62,1031286.0,770143.0,1451952.0,1257046.0,1286737.0,1545366.0,1749811.0,769178.0,987861.0,1428942.0,1172949.0,1021422.0,921933.0,1165937.0,1011456.0,1159012.0,905673.0,1045739.0,890646.0,890483.0,917639.0,1172567.0,1345465.0,1294271.0,2391295.0,2409197.0,3484619.0,3044928.0,1922509.0,3779825.0,3772880.0,3026501.0,3460964.0,2575718.0,3811846.0,3452574.0,2121216.0,730445.0,775933.0,696502.0,1181400.0,1086787.0,1786578.0,1048482.0,1144499.0,538499.0,1606786.0,1143816.0,1324365.0,1234610.0,1029576.0,1063598.0,646672.0,762975.0,765578.0,877757.0,653262.0,422193.0,272281.0,641003.0,475646.0,538690.0,0.0,160365.0,966811.0
63,1059775.0,789940.0,1435003.0,1285536.0,1314979.0,1575290.0,1732862.0,876624.0,1095308.0,1536388.0,1332942.0,1128869.0,1025801.0,1273384.0,915361.0,1266459.0,1065666.0,1205732.0,1050639.0,1050476.0,897880.0,1075210.0,1399548.0,1311308.0,2372733.0,2546412.0,3644612.0,3176445.0,2082502.0,3939818.0,3932873.0,3158018.0,3620957.0,2735711.0,3971839.0,3612567.0,2104257.0,651806.0,629504.0,724991.0,1102762.0,1145963.0,1815067.0,969844.0,1065860.0,459860.0,1411642.0,1065177.0,1352855.0,1217661.0,1012627.0,868454.0,568033.0,791465.0,873024.0,799118.0,636313.0,450682.0,131696.0,800996.0,381828.0,485902.0,160574.0,0.0,912357.0
64,1831987.0,1559692.0,2308390.0,2033437.0,2014774.0,2346067.0,2606250.0,1493186.0,1653908.0,1868387.0,1299919.0,1745430.0,1645941.0,1802472.0,144358.0,1528961.0,1105290.0,1065338.0,574484.0,702874.0,281281.0,168898.0,695741.0,2094972.0,1605408.0,1779087.0,2984539.0,2409120.0,1557325.0,3542469.0,3535524.0,2390693.0,2960884.0,2251451.0,3631086.0,3361412.0,2977654.0,1525194.0,1286328.0,1497203.0,1976150.0,1810795.0,2587279.0,1843231.0,1939247.0,1333247.0,2068466.0,1938564.0,2125066.0,2091048.0,1886014.0,1525278.0,1441421.0,1563676.0,1225538.0,1672506.0,1509700.0,1222894.0,1015023.0,823679.0,1253300.0,581806.0,967861.0,914610.0,0.0
